Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal_Attack,ATT_FLAG
2015-12-30 21:56:40,2.619223,510.0896,2,2,1,196.7124,8.498975,328.0441,2.448082,2,1,1,2,1,2,1,19.81881,2.20645,928.8884,1,2,1,1,1,2,148.8032,150.0641,1.717489,890.1564,1,2,1,1,2,7.759421,143.5786,270.2512,14.72699,1.731095,1.282567,0.7301476,0.3066329,2,1,248.7183,0.961138,187.3238,0,1,1,1,Normal,0
2015-12-30 21:58:20,2.667585,510.2859,2,2,1,196.0715,8.5025,327.839,2.448467,2,1,1,2,1,2,1,19.85082,2.208628,936.1382,1,2,1,1,1,2,148.8032,150.2692,1.724922,897.0777,1,2,1,1,2,7.757498,143.6811,271.6291,15.18841,1.729941,1.302165,0.732068,0.3063127,2,1,249.0227,0.961138,187.5801,0,1,1,1,Normal,0
2015-12-30 22:00:00,2.5699,513.8186,2,2,1,195.8472,8.505383,327.4545,2.448851,2,1,1,2,1,2,1,19.91485,2.207091,939.0621,1,2,1,1,1,2,148.8032,150.4486,1.721719,905.537,1,2,1,1,2,7.757498,143.758,272.8147,15.53448,1.731095,1.29307,0.732196,0.3066329,2,1,249.1348,0.8810431,187.8525,0,1,1,1,Normal,0
2015-12-30 22:01:40,2.420972,515.428,2,2,1,195.5268,8.505704,327.352,2.450389,2,1,1,2,1,2,1,19.88284,2.206322,943.9888,1,2,1,1,1,2,148.784,150.423,1.718643,913.4581,1,2,1,1,2,7.757498,144.2194,273.7439,15.68828,1.729428,1.312284,0.7325801,0.3066329,2,1,249.1989,1.009195,187.8845,0,1,1,1,Normal,0
2015-12-30 22:03:20,2.474778,516.4878,2,2,1,195.1102,8.508267,326.8905,2.45103,2,1,1,2,1,2,1,19.85402,2.205682,949.2759,1,2,1,1,1,2,148.8032,150.4486,1.720693,920.8793,1,2,1,1,2,7.755576,143.7067,274.3848,15.38067,1.733786,1.271551,0.7323241,0.3066329,2,1,249.5834,0.8650241,188.1409,0,1,1,1,Normal,0
2015-12-30 22:05:00,2.526663,518.7252,2,2,1,194.8539,8.512113,326.5829,2.447442,2,1,1,2,1,2,1,19.76439,2.209269,952.9608,1,2,1,1,1,2,148.8032,150.423,1.721334,929.0695,1,2,1,1,2,7.75878,143.8093,274.8334,15.61138,1.728147,1.271423,0.7351407,0.3065689,2,1,249.1829,0.961138,187.8365,0,1,1,1,Normal,0
2015-12-30 22:06:40,2.618903,519.8243,2,2,1,194.6616,8.514035,326.5573,2.447826,2,1,1,2,1,2,1,19.81561,2.202607,959.81,1,2,1,1,1,2,148.8032,150.4742,1.719668,937.6057,1,2,1,1,2,7.757819,143.8349,274.8975,15.72674,1.732376,1.298194,0.7323241,0.3066329,2,1,249.4392,0.9291,187.9807,0,1,1,1,Normal,0
2015-12-30 22:08:20,2.658937,521.3159,2,2,1,194.3732,8.521405,326.2241,2.444879,2,1,1,2,1,2,1,19.86363,2.205041,963.9756,1,2,1,1,1,2,148.8032,150.2692,1.722487,944.0272,1,2,1,1,2,7.757498,144.1169,274.8334,15.76519,1.730069,1.302165,0.7334763,0.3066329,2,1,249.3912,0.9291,187.9967,0,1,1,1,Normal,0
2015-12-30 22:10:00,2.586875,520.7664,2,2,1,194.1489,8.518842,325.9677,2.446801,2,1,1,2,1,2,1,19.7836,2.204144,966.5391,1,2,1,1,1,2,148.8032,150.0641,1.718002,949.2181,1,2,1,1,2,7.75846,144.0656,274.577,15.72674,1.730582,1.31254,0.7325801,0.3082983,2,1,249.215,0.945119,187.8365,0,1,1,1,Normal,0
2015-12-30 22:11:40,2.436345,519.942,2,2,1,193.9887,8.522687,325.6857,2.447442,2,1,1,2,1,2,1,19.87963,2.200045,972.5471,1,2,1,1,1,2,148.8032,150.3461,1.716849,958.1774,1,2,1,1,2,7.757178,143.758,274.1925,15.80364,1.726993,1.302677,0.7323241,0.3080421,2,1,249.0387,0.8810431,187.7243,0,1,1,1,Normal,0
2015-12-30 22:13:20,2.449476,520.6878,2,2,1,193.8285,8.523327,325.4807,2.448467,2,1,1,2,1,2,1,19.96287,2.203248,978.2748,1,2,1,1,1,2,148.8032,150.2692,1.716592,966.2523,1,2,1,1,2,7.756217,143.9631,273.7119,15.76519,1.726993,1.281286,0.7347566,0.3064407,2,1,249.1509,0.8650241,187.8365,0,1,1,1,Normal,0
2015-12-30 22:15:00,2.506806,526.2617,2,2,1,193.7003,8.523647,325.3012,2.451158,2,1,1,2,1,2,1,19.77399,2.207091,983.0413,1,2,1,1,1,2,148.8032,150.2692,1.719284,974.3655,1,2,1,1,2,7.760703,144.1169,273.1031,15.61138,1.730454,1.296273,0.7323241,0.3065689,2,1,249.3752,0.9291,187.9646,0,1,1,1,Normal,0
2015-12-30 22:16:40,2.553566,527.0468,2,2,1,193.444,8.527493,325.0449,2.447954,2,1,1,2,1,2,1,19.82201,2.205041,987.8477,1,2,1,1,1,2,148.8032,150.1666,1.723641,981.2869,1,2,1,1,2,7.760062,143.758,272.4622,15.68828,1.733658,1.282567,0.7351407,0.3066329,2,1,249.6796,1.009195,188.253,0,1,1,1,Normal,0
2015-12-30 22:18:20,2.623707,525.2019,2,2,1,193.5081,8.528133,324.8398,2.449492,2,1,1,2,1,2,1,19.88604,2.203632,994.1362,1,2,1,1,1,2,148.8032,150.0641,1.718387,989.4001,1,2,1,1,2,7.761984,143.4248,271.8534,15.57293,1.730069,1.306136,0.7353967,0.3066329,2,1,249.3431,0.8810431,187.8845,0,1,1,1,Normal,0
2015-12-30 22:20:00,2.635237,531.0898,2,2,1,193.2197,8.531338,324.5834,2.447954,2,1,1,2,1,2,1,20.00448,2.203119,998.0614,1,2,1,1,1,2,148.8032,150.1666,1.719924,997.0905,1,2,1,1,2,7.761984,143.4248,270.5717,15.53448,1.72725,1.272064,0.7328362,0.3083624,2,1,249.0547,0.9291,187.8044,0,1,1,1,Normal,0
2015-12-30 22:21:40,2.503283,565.0042,2,1,1,193.3479,8.618816,310.6383,0,1,1,1,1,1,1,1,1.87592,0,1002.467,1,1,1,1,1,1,148.8032,149.9359,1.718771,983.1325,1,2,1,1,2,7.764868,143.7324,269.6104,15.53448,1.726609,1.283207,0.7323241,0.3066329,2,1,248.7824,0.8810431,187.4359,0,1,1,1,Normal,0
2015-12-30 22:23:20,2.436025,612.8141,2,1,1,193.2838,8.615292,311.1254,0,1,1,1,1,1,1,1,1.885524,0,1000.625,1,1,1,1,1,1,148.8032,149.5258,1.717746,950.7562,1,2,1,1,2,7.763907,143.5017,269.386,15.41912,1.727378,1.302421,0.7347566,0.3063127,2,1,248.8625,0.945119,187.4359,0,1,1,1,Normal,0
2015-12-30 22:25:00,2.47638,661.8408,2,1,1,193.2838,8.617214,311.7406,0,1,1,1,1,1,1,1,1.885524,0,1001.947,1,1,1,1,1,1,148.8032,149.1925,1.718643,917.3802,1,2,1,1,2,7.763907,143.1172,269.4501,15.41912,1.729557,1.283207,0.7323241,0.3065048,2,1,248.7023,0.945119,187.2437,0,1,1,1,Normal,0
2015-12-30 22:26:40,2.573103,710.7889,2,1,1,193.2838,8.610806,312.3814,0,1,1,1,1,1,1,1,1.885524,0,1001.666,1,1,1,1,1,1,148.8032,149.0131,1.719027,884.3886,1,2,1,1,2,7.761984,142.707,269.5463,15.38067,1.73071,1.283464,0.7325801,0.3065048,2,1,248.7183,0.8490052,187.3558,0,1,1,1,Normal,0
2015-12-30 22:28:20,2.625308,760.4437,2,1,1,193.3479,8.61433,313.1248,0,1,1,1,1,1,1,1,1.885524,0,1001.706,1,1,1,1,1,1,148.8032,148.7567,1.717233,849.5129,1,2,1,1,2,7.761984,142.4507,269.5463,15.34222,1.724301,1.271039,0.7348846,0.3083624,2,1,248.4619,0.8810431,187.1315,0,1,1,1,Normal,0
2015-12-30 22:30:00,0.1851199,807.233,1,1,1,193.3479,8.606319,313.535,0,1,1,1,1,1,1,1,1.885524,0,1001.907,1,1,1,1,1,1,148.8032,148.3466,1.717874,816.2138,1,2,1,1,2,7.759421,142.143,269.354,15.38067,1.728788,1.270911,0.7339884,0.3061845,2,1,248.6702,0.8970621,187.3718,0,1,1,1,Normal,0
2015-12-30 22:31:40,0,812.1788,1,1,1,193.3799,8.611446,314.1758,0,1,1,1,1,1,1,1,13.35873,2.305224,987.5673,1,2,1,0,1,2,148.8032,148.039,1.710826,781.2612,1,2,1,1,2,7.759421,142.0405,269.5142,15.49603,1.720841,1.261944,0.7328362,0.3082983,2,1,247.9813,0.8650241,186.6028,0,1,1,1,Normal,0
2015-12-30 22:33:20,0,812.4536,1,1,1,193.3799,8.611126,314.5347,0,1,1,1,1,1,1,1,19.95967,2.204272,943.7084,1,2,1,1,1,2,148.8032,147.9108,1.714542,782.9531,1,2,1,1,2,7.757498,141.5022,269.354,15.41912,1.729172,1.283207,0.7351407,0.3080421,2,1,248.4619,0.8970621,187.1315,0,1,1,1,Normal,0
2015-12-30 22:35:00,0,812.8461,1,1,1,193.3799,8.612087,314.9705,0,1,1,1,1,1,1,1,19.93406,2.199276,900.8107,1,2,1,1,1,2,148.8032,148.6542,1.714926,789.6821,1,2,1,1,2,7.757498,141.5791,267.3353,15.38067,1.724814,1.292174,0.7327082,0.3084905,2,1,248.0934,0.8650241,186.779,0,1,1,1,Normal,0
2015-12-30 22:36:40,0,813.0031,1,1,1,193.444,8.608883,315.4576,0,1,1,1,1,1,1,1,19.93406,2.200557,858.2736,1,2,1,1,1,2,148.8032,148.5004,1.718771,798.6414,1,2,1,1,2,7.757498,142.1943,266.2458,15.41912,1.728147,1.290637,0.7325801,0.3081703,2,1,248.51,0.8650241,187.2116,0,1,1,1,Normal,0
2015-12-30 22:38:20,0,813.5527,1,1,1,193.444,8.605999,315.8934,0,1,1,1,1,1,1,1,19.83802,2.200942,814.0541,1,2,1,1,1,2,148.8032,148.6542,1.717489,808.6388,1,2,1,1,2,7.755896,142.2968,265.2845,15.22686,1.72302,1.320866,0.732196,0.3082983,2,1,248.1735,0.8810431,186.8912,0,1,1,1,Normal,0
2015-12-30 22:40:00,0,788.7057,1,2,1,193.0595,8.52589,331.0433,2.468715,2,1,1,2,1,2,1,19.90845,2.201838,792.5051,1,2,1,1,1,2,148.8032,149.0131,1.713645,814.2527,1,2,1,1,2,7.755576,142.4507,263.9387,15.30377,1.724045,1.29845,0.7323241,0.3065048,2,1,248.1415,0.8810431,186.8591,0,1,1,1,Normal,0
2015-12-30 22:41:40,0,739.0509,1,2,1,193.0595,8.531338,329.0695,2.462692,2,1,1,2,1,2,1,19.94046,2.202351,797.2715,1,2,1,1,1,2,148.8032,149.3976,1.716721,823.0582,1,2,1,1,2,7.755576,142.8608,262.5288,14.99615,1.726096,1.317536,0.7327082,0.3065048,2,1,248.1575,0.8169672,186.8912,0,1,1,1,Normal,0
2015-12-30 22:43:20,0,692.3401,1,2,1,193.0595,8.531979,328.3773,2.455643,2,1,1,2,1,2,1,19.94046,2.201326,802.1581,1,2,1,1,1,2,148.8032,149.5514,1.713004,830.5563,1,2,1,1,2,7.75846,143.1684,261.5996,14.84235,1.726737,1.281798,0.7325801,0.306761,2,1,247.9973,0.8810431,186.715,0,1,1,1,Normal,0
2015-12-30 22:45:00,0,642.8032,1,2,1,193.0595,8.530697,327.839,2.455259,2,1,1,2,1,2,1,19.81561,2.201326,808.1262,1,2,1,1,1,2,148.8032,149.9103,1.71467,838.1312,1,2,1,1,2,7.755576,143.3222,260.6063,14.84235,1.726865,1.282823,0.7306597,0.3082983,2,1,247.9332,0.8970621,186.6188,0,1,1,1,Normal,0
2015-12-30 22:46:40,0,593.1877,1,2,1,193.0915,8.551205,322.6352,2.447826,2,2,1,2,1,2,1,19.88604,2.201838,814.8552,1,2,1,1,1,2,148.8032,149.8846,1.714926,846.6291,1,2,1,1,2,7.7591,143.2966,259.4207,14.76544,1.724173,1.302037,0.7306597,0.3082983,2,1,247.9332,0.8810431,186.6028,0,1,1,1,Normal,0
2015-12-30 22:48:20,0,546.5162,1,2,1,193.0274,8.551525,322.6096,2.443469,2,2,1,2,1,2,1,19.85082,2.201582,820.6229,1,2,1,1,1,2,148.8032,150.1666,1.718002,851.9354,1,2,1,1,2,7.754614,143.5017,257.6583,14.9577,1.724301,1.282567,0.7310438,0.3087468,2,1,247.7089,0.8810431,186.3304,0,1,1,1,Normal,0
2015-12-30 22:50:00,0,499.1381,0,2,1,193.0595,8.547039,322.4814,2.4427,2,2,1,2,1,2,1,19.86363,2.199789,822.866,1,2,1,1,1,2,148.8032,150.1923,1.722231,862.3943,1,2,1,1,2,7.757498,143.5017,257.2417,14.57319,1.731223,1.322019,0.7310438,0.3066329,2,1,248.2697,0.8810431,186.8912,0,1,1,1,Normal,0
2015-12-30 22:51:40,2.599686,490.9735,2,2,1,193.0274,8.548962,322.4558,2.440778,2,2,1,2,1,2,1,19.90845,2.200557,830.6765,1,2,1,1,1,2,148.8032,150.0385,1.717746,871.2766,1,2,1,1,2,7.757178,143.3735,257.2417,14.41938,1.728531,1.312412,0.7302756,0.3066329,2,1,247.773,0.8970621,186.4746,0,1,1,1,Normal,0
2015-12-30 22:53:20,2.449156,492.4651,2,2,1,192.9313,8.547039,322.1225,2.435011,2,2,1,2,1,2,1,19.91805,2.200429,833.6004,1,2,1,1,1,2,148.8032,149.9615,1.719412,877.4289,1,2,1,1,2,7.756857,143.3735,257.9146,14.41938,1.726737,1.309082,0.7329642,0.306761,2,1,247.773,0.9291,186.3625,0,1,1,1,Normal,0
2015-12-30 22:55:00,2.457483,497.568,2,2,1,192.9313,8.546398,322.1225,2.439112,2,2,1,2,1,2,1,19.86683,2.199789,840.0491,1,2,1,1,1,2,148.8032,149.9359,1.722616,884.9654,1,2,1,1,2,7.757498,143.758,259.0041,14.41938,1.730197,1.282183,0.7304036,0.3065689,2,1,248.1095,0.8810431,186.8591,0,1,1,1,Normal,0
2015-12-30 22:56:40,2.524101,497.4109,2,2,1,192.9313,8.54063,323.9426,2.439753,2,1,1,2,1,2,1,19.92765,2.201326,845.4163,1,2,1,1,1,2,148.8032,150.0897,1.718002,891.5791,1,2,1,1,2,7.757498,143.7067,260.2858,14.45783,1.726865,1.299603,0.7345005,0.3066329,2,1,247.9012,0.8810431,186.5708,0,1,1,1,Normal,0
2015-12-30 22:58:20,2.606732,500.8652,2,2,1,192.9313,8.524288,327.07,2.44206,2,1,1,2,1,2,1,19.88284,2.200429,849.9023,1,2,1,1,1,2,148.8032,150.0641,1.71813,899.1925,1,2,1,1,2,7.755576,143.5017,262.3045,14.61164,1.729172,1.293455,0.732196,0.3068251,2,1,248.1095,0.8810431,186.8431,0,1,1,1,Normal,0
2015-12-30 23:00:00,2.651571,499.2951,2,2,1,192.9313,8.527493,326.6342,2.44206,2,1,1,2,1,2,1,19.87963,2.203119,855.4297,1,2,1,1,1,2,148.8032,149.9615,1.715952,909.8052,1,2,1,1,2,7.755576,143.5529,264.163,14.72699,1.727506,1.282311,0.7329642,0.30785,2,1,247.9813,0.8490052,186.731,0,1,1,1,Normal,0
2015-12-30 23:01:40,2.509048,504.5942,2,2,1,192.8672,8.52589,326.4291,2.439496,2,1,1,2,1,2,1,2.810679,0.1607789,862.0787,0,1,0,1,1,1,148.8032,149.8846,1.722359,915.2269,1,2,1,1,2,7.755255,143.7067,265.9254,14.72699,1.728275,1.28167,0.7327082,0.3046472,2,1,248.478,0.9291,187.1635,0,1,1,1,Normal,0
2015-12-30 23:03:20,2.431221,507.8522,2,2,1,192.8672,8.526852,326.1728,2.443597,2,1,1,2,1,2,1,2.605801,0.3930436,902.8935,1,1,2,2,1,1,148.8032,150.0641,1.71608,886.465,1,2,1,1,2,7.755255,143.5529,267.4314,15.11151,1.728916,1.302293,0.7304036,0.306761,2,1,248.3017,0.8169672,187.0193,0,1,1,1,Normal,0
2015-12-30 23:05:00,2.5004,505.7718,2,2,1,192.739,8.526852,325.9421,2.439753,2,1,1,2,1,2,1,19.75159,2.203888,912.7868,1,2,1,1,1,2,148.8032,149.577,1.716592,867.0469,1,2,1,1,2,7.754614,142.8608,266.8867,14.99615,1.723789,1.281158,0.7339884,0.3081703,2,1,248.3017,0.8970621,186.9713,0,1,1,1,Normal,0
2015-12-30 23:06:40,2.581751,505.4578,2,2,1,192.7711,8.526852,325.8139,2.436421,2,1,1,2,1,2,1,19.75799,2.202863,919.2355,1,2,1,1,1,2,148.8032,149.2438,1.714798,872.507,1,2,1,1,2,7.75109,143.0403,277.2686,15.11151,1.723148,1.26694,0.7346286,0.3084265,2,1,248.6382,0.8650241,187.3238,0,1,1,1,Normal,0
2015-12-30 23:08:20,2.655735,511.8952,2,2,1,192.8993,8.527813,325.6088,2.441162,2,1,1,2,1,2,1,19.73878,2.204529,922.1995,1,2,1,1,1,2,148.8032,149.5258,1.716721,883.1581,1,2,1,1,2,7.754614,143.2966,274.6732,15.38067,1.72725,1.302293,0.7300196,0.3063127,2,1,249.0708,0.8009483,187.6442,0,1,1,1,Normal,0
2015-12-30 23:10:00,2.578868,513.5046,2,2,1,192.707,8.523007,325.7114,2.440393,2,1,1,2,1,2,1,19.86683,2.202223,929.2089,1,2,1,1,1,2,148.8032,149.6283,1.713261,891.0792,1,2,1,1,2,7.755255,143.194,274.577,15.57293,1.723532,1.267196,0.7323241,0.3066329,2,1,248.8625,0.8810431,187.4039,0,1,1,1,Normal,0
2015-12-30 23:11:40,2.425776,511.856,2,2,1,192.6109,8.532619,325.3012,2.444366,2,1,1,2,1,2,1,19.73878,2.203504,932.1328,1,2,1,1,1,2,148.8032,149.8334,1.712363,897.6544,1,2,1,1,2,7.755255,143.4504,274.4809,15.49603,1.724814,1.282567,0.7348846,0.3082983,2,1,248.7023,0.8169672,187.484,0,1,1,1,Normal,0
2015-12-30 23:13:20,2.46581,510.8746,2,2,1,192.6109,8.529095,325.0449,2.439625,2,1,1,2,1,2,1,19.94046,2.202991,937.5,1,2,1,1,1,2,148.8032,150.0641,1.717361,904.8449,1,2,1,1,2,7.752692,143.5017,273.9041,15.80364,1.725455,1.281798,0.7325801,0.3081062,2,1,249.0387,0.8490052,187.6122,0,1,1,1,Normal,0
2015-12-30 23:15:00,2.536912,512.8765,2,2,1,192.5788,8.530697,324.968,2.441803,2,1,1,2,1,2,1,19.99168,2.201838,942.1462,1,2,1,1,1,2,148.8032,150.0897,1.71813,913.9195,1,2,1,1,2,7.753012,143.7067,273.3914,15.68828,1.728019,1.302293,0.7307877,0.3071454,2,1,249.0227,0.8650241,187.6762,0,1,1,1,Normal,0
2015-12-30 23:16:40,2.612177,517.2336,2,2,1,192.5468,8.526531,324.8141,2.443085,2,1,1,2,1,2,1,20.0461,2.20376,946.9127,1,2,1,1,1,2,148.8032,150.0897,1.716849,919.7257,1,2,1,1,2,7.753012,143.7324,272.8788,15.72674,1.724814,1.28641,0.7323241,0.3065689,2,1,248.9906,0.8169672,187.532,0,1,1,1,Normal,0
2015-12-30 23:18:20,2.674951,523.3177,2,2,1,192.5468,8.531338,324.5578,2.444238,2,1,1,2,1,2,1,19.92765,2.20107,951.6791,1,2,1,1,1,2,148.8032,150.141,1.717746,928.4542,1,2,1,1,2,7.755576,143.758,272.1418,15.57293,1.726609,1.294095,0.7329642,0.3081062,2,1,249.0387,0.8490052,187.6122,0,1,1,1,Normal,0
2015-12-30 23:20:00,2.480223,523.6318,2,2,1,192.5788,8.533901,324.4553,2.441547,2,1,1,2,1,2,1,19.91485,2.200942,957.6871,1,2,1,1,1,2,148.8032,149.9615,1.712748,937.1443,1,2,1,1,2,7.755255,143.4248,271.3407,15.68828,1.723404,1.292174,0.7334763,0.3068891,2,1,248.9426,0.7689104,187.516,0,1,1,1,Normal,0
2015-12-30 23:21:40,2.46517,521.1196,2,2,1,192.4507,8.534542,324.2502,2.441675,2,1,1,2,1,2,1,19.98207,2.201326,962.4536,1,2,1,1,1,2,148.8032,150.141,1.711466,945.0654,1,2,1,1,2,7.755576,143.6298,269.9949,15.53448,1.723661,1.294095,0.7332203,0.3081703,2,1,248.7984,0.961138,187.5641,0,1,1,1,Normal,0
2015-12-30 23:23:20,2.541716,525.9869,2,2,1,192.3866,8.534222,324.122,2.43924,2,1,1,2,1,2,1,19.92765,2.201198,967.4202,1,2,1,1,1,2,148.8032,149.7821,1.719284,953.4478,1,2,1,1,2,7.757819,143.4248,269.0977,15.49603,1.727378,1.30178,0.7325801,0.3082983,2,1,248.9906,0.8650241,187.5641,0,1,1,1,Normal,0
2015-12-30 23:25:00,2.614739,527.7534,2,2,1,192.4186,8.537426,323.8144,2.441419,2,1,1,2,1,2,1,20.00448,2.203248,970.0237,1,2,1,1,1,2,148.8032,149.8334,1.71813,958.7157,1,2,1,1,2,7.760062,143.476,267.848,15.34222,1.728147,1.265147,0.7327082,0.3069532,2,1,248.9586,0.8810431,187.484,0,1,1,1,Normal,0
2015-12-30 23:26:40,2.617622,526.2617,2,2,1,192.4507,8.539349,323.7631,2.443982,2,1,1,2,1,2,1,20.02049,2.199276,977.0732,1,2,1,1,1,2,148.8032,149.6539,1.720565,967.598,1,2,1,1,2,7.7591,143.6042,266.7906,15.22686,1.730838,1.322147,0.7325801,0.3065689,2,1,248.9105,0.8490052,187.5,0,1,1,1,Normal,0
2015-12-30 23:28:20,2.491432,525.7122,2,2,1,192.4507,8.54031,323.4299,2.444751,2,1,1,2,1,2,1,19.99808,2.201198,982.4805,1,2,1,1,1,2,148.7936,149.7821,1.716208,973.8657,1,2,1,1,2,7.760062,143.3735,265.8613,15.14996,1.728019,1.278084,0.7315559,0.3084265,2,1,248.8625,1.009195,187.516,0,1,1,1,Normal,0
2015-12-30 23:30:00,2.447875,529.3627,2,2,1,192.4186,8.538708,323.353,2.441547,2,1,1,2,1,2,1,20.00448,2.199789,986.6862,1,2,1,1,1,2,148.7936,149.8334,1.717233,981.5176,1,2,1,1,2,7.760703,143.2966,264.3873,15.22686,1.726737,1.282951,0.7325801,0.3080421,2,1,248.3818,0.8970621,187.0995,0,1,1,1,Normal,0
2015-12-30 23:31:40,2.529225,531.4824,2,2,1,192.4507,8.538387,323.0454,2.447314,2,1,1,2,1,2,1,19.99808,2.200429,990.0907,1,2,1,1,1,2,148.8032,149.6539,1.717746,991.9764,1,2,1,1,2,7.761984,143.4504,263.1377,15.03461,1.728275,1.282311,0.7312998,0.3065048,2,1,248.5581,0.8650241,187.1796,0,1,1,1,Normal,0
2015-12-30 23:33:20,2.596163,530.7758,2,2,1,192.5468,8.539989,322.8916,2.444366,2,1,1,2,1,2,1,19.99488,2.207988,996.6595,1,2,1,1,1,2,148.8032,149.5514,1.725435,999.0515,1,2,1,1,2,7.764227,143.1684,262.0161,14.9577,1.733274,1.296913,0.7302756,0.3065048,2,1,249.279,0.8490052,187.7243,0,1,1,1,Normal,0
2015-12-30 23:35:00,2.645165,567.1631,2,1,1,192.3866,8.627148,309.0746,0,1,1,1,1,1,1,1,2.019976,0,1009.557,1,1,1,1,1,1,148.8032,149.6539,1.724282,976.9418,1,2,1,1,2,7.764227,142.6814,260.382,14.84235,1.73212,1.295888,0.7323241,0.3068251,2,1,249.1028,0.8810431,187.6602,0,1,1,1,Normal,0
2015-12-30 23:36:40,2.540755,614.5804,2,1,1,192.2263,8.628429,309.2284,0,1,1,1,1,1,1,1,2.026378,0,1010.118,1,1,1,1,1,1,148.8032,149.3976,1.719027,943.758,1,2,1,1,2,7.76583,142.8095,260.6383,14.57319,1.73071,1.276803,0.7296355,0.306761,2,1,248.494,0.8169672,187.1155,0,1,1,1,Normal,0
2015-12-30 23:38:20,2.426737,663.3323,2,1,1,192.4186,8.623302,309.9462,0,1,1,1,1,1,1,1,2.026378,0,1009.717,1,1,1,1,1,1,148.8032,148.7311,1.717489,911.6124,1,2,1,1,2,7.764227,142.5532,260.5422,14.72699,1.724301,1.267709,0.7312998,0.3066329,2,1,248.1735,0.945119,186.763,0,1,1,1,Normal,0
2015-12-30 23:40:00,2.489511,712.3591,2,1,1,192.3225,8.618816,310.7152,0,1,1,1,1,1,1,1,2.026378,0,1009.236,1,1,1,1,1,1,148.8032,148.3722,1.716592,876.16,1,2,1,1,2,7.761664,141.9636,260.446,14.72699,1.72443,1.262329,0.7307877,0.3083624,2,1,248.1415,0.8810431,186.8431,0,1,1,1,Normal,0
2015-12-30 23:41:40,2.539474,760.0904,2,1,1,192.3225,8.616894,311.3304,0,1,1,1,1,1,1,1,2.026378,0,1009.757,1,1,1,1,1,1,148.8032,148.1415,1.718387,842.4379,1,2,1,1,2,7.761984,141.5022,260.4781,14.65009,1.724942,1.281542,0.732068,0.306761,2,1,248.1575,0.8169672,186.731,0,1,1,1,Normal,0
2015-12-30 23:43:20,0.000640553,809.6274,1,1,1,192.3866,8.623623,311.92,0,1,1,1,1,1,1,1,2.032781,0,1009.677,1,1,1,1,1,1,148.8032,147.9621,1.716464,808.6772,1,2,1,1,2,7.762305,141.6816,260.4781,14.91925,1.724045,1.272576,0.7328362,0.3081703,2,1,247.9172,0.8650241,186.5708,0,1,1,1,Normal,0
2015-12-30 23:45:00,0,812.4143,1,1,1,192.3866,8.620739,312.4071,0,1,1,1,1,1,1,1,20.0525,2.208756,987.1667,1,2,1,1,1,2,148.8032,147.6544,1.712876,776.4163,1,2,1,1,2,7.75878,141.4253,260.446,14.61164,1.724301,1.275138,0.7307877,0.3084265,2,1,247.9492,0.7849293,186.4586,0,1,1,1,Normal,0
2015-12-30 23:46:40,0,812.4536,1,1,1,192.4507,8.6217,312.9454,0,1,1,1,1,1,1,1,19.97247,2.209013,942.1462,1,2,1,1,1,2,148.8032,147.5006,1.715567,785.3755,1,2,1,1,2,7.756217,141.1689,259.7411,14.65009,1.72443,1.276034,0.7325801,0.3086186,2,1,247.6609,0.8009483,186.4105,0,1,1,1,Normal,0
2015-12-30 23:48:20,0,812.2181,1,1,1,192.4507,8.622341,313.4325,0,1,1,1,1,1,1,1,20.00768,2.201966,900.4903,1,2,1,1,1,2,148.8032,147.9621,1.72095,792.566,1,2,1,1,2,7.757178,141.1689,257.9146,14.65009,1.726737,1.318816,0.7307877,0.3069532,2,1,248.3017,0.7849293,186.8431,0,1,1,1,Normal,0
2015-12-30 23:50:00,0,812.061,1,1,1,192.4507,8.620739,313.9195,0,1,1,1,1,1,1,1,20.02049,2.203119,856.5512,1,2,1,1,1,2,148.808,148.4235,1.713389,801.4484,1,2,1,1,2,7.75846,141.374,256.3766,14.57319,1.726993,1.302677,0.7325801,0.3082983,2,1,247.773,0.7849293,186.3785,0,1,1,1,Normal,0
2015-12-30 23:51:40,0,812.3358,1,1,1,192.4507,8.620739,314.3297,0,1,1,1,1,1,1,1,19.96287,2.200045,812.532,1,2,1,1,1,2,148.808,148.6286,1.715183,809.3309,1,2,1,1,2,7.757498,141.938,254.6783,14.45783,1.727634,1.282311,0.7325801,0.3068251,2,1,247.9973,0.8009483,186.6028,0,1,1,1,Normal,0
2015-12-30 23:53:20,0,786.586,1,2,1,192.2904,8.556973,323.9169,2.47115,2,2,1,2,1,2,1,20.08771,2.202607,790.3022,1,2,1,1,1,2,148.808,148.7567,1.720437,817.1751,1,2,1,1,2,7.757498,142.1687,253.2684,14.18867,1.728659,1.274753,0.7301476,0.3071454,2,1,248.1095,0.7368724,186.6509,0,1,1,1,Normal,0
